SID,email,Surname,GivenName,MI,Gend,Prog,Enrolment Type,Att,SAT MT,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,MT_Total,Days online 2,Views 2,Contributions 2,Questions 2,Days online 3,Views 3,Contributions 3,Questions 3,Days online 4,Views 4,Contributions 4,Questions 4,Days online 5,Views 5,Contributions 5,Questions 5,Days online,Views,Contributions,Questions,Video_1_W2,Questions_1_W2,Correct_1_W2,Video_2_W2,Questions_2_W2,Correct_2_W2,Video_1_W3,Questions_1_W3,Correct_1_W3,Video_2_W3,Questions_2_W3,Correct_2_W3,Video_1_W4,Questions_1_W4,Correct_1_W4,Video_2_W4,Questions_2_W4,Correct_2_W4,Video_1_W5,Questions_1_W5,Correct_1_W5,Video_2_W5,Questions_2_W5,Correct_2_W5
339142200,tapy5733@bogus.com,Hsing,Manchu,Z,male,FASS,HECS,Full Time,1,1,1,1,1,1,0,1,1,1,1,90,7,11,3,0,7,30,3,2,5,20,4,1,4,37,4,2,23,98,14,5,95.00147028,90.27189584,90.76385908,100,86.49405881,95.52256966,100,84.32591154,100,75.92902597,93.02607555,100,83.89927881,99.38535182,100,91.37598002,100,66.03492314,70.12880466,69.88614418,96.75250386,86.78797438,100,76.6107245
320411944,hrju2464@bogus.com,Hsing,Peng,J,male,SMED,International,Full Time,1,1,1,1,1,0,0,1,1,0,1,70,3,16,0,0,0,21,0,0,3,34,0,0,3,7,0,0,9,78,0,0,66.0813059,73.84279279,78.81190163,65.55648002,78.57146251,94.77103676,76.06469823,77.81322756,63.06352016,63.413959,54.51928118,70.85735983,66.37075717,47.37513878,74.30722616,72.7444521,74.74183269,100,77.87261529,68.81676673,77.76889336,55.02141987,65.51741634,100
326805791,hmvg7824@bogus.com,Hsing,Wang,S,male,SMED,HECS,Full Time,1,1,1,1,0,1,1,1,1,1,1,90,2,16,3,0,7,34,3,2,7,19,4,1,1,28,4,3,17,97,14,6,90.62181373,100,87.69383709,90.29255699,70.74597423,60.4330139,90.0079423,100,100,100,83.46751628,100,100,75.69145707,86.75747947,100,100,85.67373937,94.20529174,98.94204659,80.96230848,100,93.44804374,75.11352648
339638423,kebe9138@bogus.com,Hsiung,Wen,L,male,FSCI,HECS,Full Time,1,0,0,1,0,0,0,1,1,1,1,50,0,21,1,0,7,13,1,0,7,10,1,0,7,17,0,0,21,61,3,0,53.03299642,69.22958318,82.3430512,53.91851812,56.21359486,58.73405558,44.3883216,41.97970137,13.24944195,65.41371157,34.69501233,49.59555061,67.39426157,52.4052707,42.76248108,43.59039084,46.51746182,88.53660538,39.74321142,46.94493532,42.29443769,18.3903558,36.26639557,100
316852829,qjgz8388@bogus.com,Hsu,Wu,L,male,FEIT,HECS,Full Time,1,0,1,1,0,0,1,1,1,1,0,60,4,23,1,0,7,20,1,1,3,20,1,0,4,12,1,1,18,75,4,2,56.37164439,61.29774245,62.29435232,52.4946479,82.75867759,74.88639322,46.66681484,79.82467252,33.50294805,68.05683913,82.06406791,30.00032999,54.4189687,64.44783559,47.21152199,66.5422012,63.81267428,96.45934683,52.57659367,49.22545063,75.55946078,33.52248729,61.33043177,23.02863361
339054839,egwm4405@bogus.com,Hsu,Wei,N,male,FASS,International,Full Time,1,0,1,0,0,0,0,0,0,0,0,10,1,0,1,0,0,3,0,0,0,8,0,0,0,34,0,0,1,45,1,0,0.760892683,0,10.62313729,2.839087341,0,0,28.98910065,23.98961618,0,0,0,0.62380254,0,1.895336374,46.27551455,16.33802438,21.8814747,0,0,17.5279367,18.96635142,0,15.49437429,32.46855731
365882030,zugb3444@bogus.com,Hsu,Zhen,Z,male,FASS,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,0,1,1,4,3,1,1,0,0,14.85822892,0,0,30.25497987,0,0.673433301,0,0,4.202915041,62.43564817,0,0,41.29596921,20.99878283,0,13.66941185,0,14.21776893,0,4.131494504,0,1.699180964
349884782,stzp4007@bogus.com,Hsu,Heng,W,female,FASS,HECS,Full Time,1,1,1,1,0,1,0,1,0,1,0,60,1,12,2,1,0,17,1,0,0,8,0,0,7,36,1,0,8,73,4,1,53.15278414,48.91987818,84.05771346,77.8199209,75.31321167,42.06595516,55.93219195,54.27398044,24.69036719,61.64899153,77.58371027,57.29572134,53.22152197,41.66320146,80.17146044,61.641526,79.21608616,42.61086383,56.69376203,57.51882579,90.31375944,37.20971127,45.5445939,9.336984746
314136978,bsjf2041@bogus.com,Hsu,Wen,W,female,SMED,Local,Full Time,1,1,1,0,0,0,0,1,1,1,1,60,0,19,1,0,7,18,1,0,0,0,1,1,7,26,1,1,14,63,4,2,59.70886648,51.96993705,48.14741869,65.08112078,54.62517635,69.83203009,64.33300946,61.24583002,76.29080006,54.61420695,75.87228057,17.51492629,26.68925581,62.80492037,53.01835892,51.89989111,76.57487254,38.70521614,62.12368992,56.33988061,94.01910604,65.95399808,58.20113931,26.85893483
338048013,yjgn1754@bogus.com,Hsu,Shu Fang,W,female,FEIT,International,Full Time,1,1,1,1,0,1,1,1,0,1,0,70,7,12,0,0,4,0,0,0,7,16,0,0,5,32,0,0,23,60,0,0,71.25710678,59.2178327,90.70625889,59.50145917,73.10062935,52.64221783,53.27732774,79.04028575,36.48162496,60.1103864,86.14246959,0,62.04642247,69.83713877,76.19319756,74.6693504,43.60980324,77.99764928,44.6000053,62.16038513,72.23387022,92.07121318,57.86962917,32.86663869
390726792,fghb7498@bogus.com,Hsu,An,L,male,FSCI,HECS,Full Time,1,1,1,0,1,0,1,1,0,1,1,70,6,15,4,1,6,31,5,3,2,9,4,0,7,25,3,2,21,80,16,6,73.41447542,57.27086334,54.67752074,87.36487356,60.16772248,38.89179978,57.75066353,90.17083888,0,64.4794852,78.39030757,49.84275488,42.23297711,75.93407888,18.64765437,73.86620139,69.90399,88.37439345,61.93479964,79.6524379,97.31054889,41.08083959,83.53379961,37.71360558
352120815,yfqw9850@bogus.com,Hsueh,Ni,X,female,FASS,International,Full Time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20,1,1,0,0,0,0,0,21,2,2,0,34.84820024,14.92673243,0,20.05305325,12.04362974,0,0,0,0,0,0,7.286328761,3.921086275,0,0,39.92713664,1.030614618,3.678984113,28.72975283,17.76857701,36.79296386,0,48.31685949
352120481,cget7539@bogus.com,Hsueh,Xiang,M,female,FSCI,HECS,Full Time,1,1,1,0,1,0,1,0,1,0,1,60,7,11,1,0,7,4,1,0,5,19,1,0,0,15,1,0,19,49,4,0,88.68385925,55.34121589,100,76.13128915,23.85718241,62.38331608,28.64283362,40.25426743,89.36454147,80.54466957,46.1349079,80.72952133,74.18089714,53.15963136,44.70975452,87.27719665,46.23822829,100,50.4167191,52.47004123,70.89246176,91.79942048,70.22433571,26.37778424
373792502,enmr9413@bogus.com,Hu,Xiang,J,female,SMED,HECS,Full Time,1,1,1,1,0,1,0,1,1,0,0,60,2,17,1,0,0,17,1,0,0,13,1,0,6,22,0,0,8,69,3,0,72.32904387,17.09061201,77.08277837,52.05539002,61.3410488,59.56517627,69.7665174,50.96456703,25.09872363,69.1274435,50.53120648,52.28773134,35.12416794,51.04559057,66.28227546,72.03296243,83.96909635,20.41862013,49.39260808,49.89460774,37.77255733,54.17525641,46.42124853,100
328231495,ykpi2652@bogus.com,Hu,Xiao Chen,P,female,SMED,HECS,Full Time,1,0,0,0,1,1,1,1,0,1,0,50,0,14,1,0,2,9,1,1,7,11,1,0,1,12,1,1,10,46,4,2,54.57362361,49.6231744,46.05035969,30.23383596,79.13982338,57.88559191,51.289444,70.04222648,67.5159201,47.35777148,28.22742641,0,56.71168345,41.28930435,33.86279276,43.77342248,17.09900964,43.62927349,49.52078118,41.88887897,47.27457869,41.2567436,69.70596264,0
345455761,cmnw8139@bogus.com,Hu,Gang,M,male,FASS,International,Part Time,1,1,1,1,0,1,1,1,0,1,1,80,7,23,0,0,7,42,0,0,5,41,0,0,5,50,0,0,24,156,0,0,70.90716925,86.23738603,37.2087751,100,76.27395816,61.64160246,95.09784184,90.0606935,81.19054987,90.80673635,80.96682912,70.26953059,72.06264394,72.91553137,56.29683289,79.89015166,90.00367071,76.68685563,94.67786588,67.14927306,100,74.11415499,68.67198623,88.494803
330296526,fibd1892@bogus.com,Huang,Xia He,H,female,FSCI,International,Full Time,1,1,1,1,0,0,1,1,1,0,0,60,1,11,0,0,6,30,0,0,5,21,1,1,3,37,1,1,15,99,2,2,50.74503467,52.28836012,57.65547598,60.30365626,70.91339559,53.63017391,72.76059849,64.919286,22.17565607,57.49170601,61.86694127,70.88308078,70.61498354,88.9605115,100,76.66480756,83.06034031,78.97844082,58.22785794,55.91666116,62.09409844,66.83510755,82.46367821,76.37981972
338426983,icty6345@bogus.com,Huang,Yul,H,male,SMED,International,Full Time,1,0,1,1,1,0,1,1,1,0,0,60,4,37,0,0,5,32,0,0,6,24,0,0,7,53,0,0,22,146,0,0,85.20587868,52.74207853,47.314345,45.23243886,57.25971543,10.14935333,63.83720448,66.1777732,94.06536419,75.33645047,64.83979348,87.69386224,58.45904584,65.12077269,53.30562975,67.90879996,73.52691837,23.49131915,55.10525158,46.90712196,39.35236429,85.25054214,75.74437359,65.06755083
329416997,xeib3223@bogus.com,Huang,Xiu,Y,female,FASS,International,Full Time,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,7,0,0,35.30477615,23.9337606,0,0,0,0,17.92144271,1.22142548,47.2330242,0.353812369,13.54255523,0.282972524,0,0,0,0,11.24985201,33.64638578,2.876984289,0,56.03454597,0,31.95177866,0
300049404,zlva9398@bogus.com,Humphrey,Oscar,A,male,FEIT,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,2,0,1,1,0,8,0,0,3,20,1,1,0,36.6161897,17.28602639,0,6.573967444,35.72946235,0,1.423877196,0,11.04026595,0,0,2.344943033,0,0,0,19.35876645,0,36.23939438,25.65328083,17.1921631,0,0,16.86276944
386061509,axem6505@bogus.com,Hung,Zhi,O,female,SMED,HECS,Part Time,1,1,1,1,1,0,1,0,1,0,0,60,5,35,1,0,0,14,1,0,5,22,1,1,4,30,2,2,14,101,5,3,41.08284766,61.45119596,40.77737374,58.69946193,44.42562246,47.51819721,50.84095959,61.94796311,68.86220883,54.43516544,64.95040558,87.76842291,63.92561067,41.00986224,45.19703332,58.85974071,41.36419748,77.690123,45.47399513,41.32528058,64.4778717,62.90855227,45.83109421,65.0837354
339523115,kfvh6000@bogus.com,Hung,Lin,T,female,SMED,HECS,Full Time,1,0,1,1,1,1,1,1,1,1,0,80,7,19,3,3,2,9,4,2,0,22,4,1,4,27,4,4,13,77,15,10,96.27721451,74.83643487,76.95846088,93.45309163,64.11832774,83.83472082,66.2890577,83.90271977,100,75.67747889,72.90765237,87.66903024,84.10574067,86.39517462,100,61.62999905,63.578769,50.24551394,72.48777109,75.70434931,100,97.02023811,99.37533294,95.61224214
352537110,xrpv8109@bogus.com,Huxley,Lily,L,female,FSCI,Local,Full Time,1,0,1,1,1,0,1,1,0,1,1,70,3,12,4,1,4,10,3,1,5,5,4,3,0,32,4,2,12,59,15,7,70.16830244,66.24049734,40.38747301,55.31661853,67.55635617,41.19118729,89.11807564,61.04470235,87.09313943,70.89726464,86.06615084,66.16110518,69.09223412,77.95653487,95.72668702,48.96301703,55.88075833,21.31249211,65.70092667,70.91466432,75.50890379,76.57463814,69.76480739,29.5873098
348903361,dhts9471@bogus.com,Iredale,Flynn,M,male,SMED,HECS,Full Time,1,1,1,1,1,1,0,1,1,0,0,70,7,9,4,4,7,21,4,3,7,20,4,2,0,12,4,4,21,62,16,13,91.19272137,72.4392514,66.9314842,59.61008486,46.99222136,72.47026426,59.140691,52.01403748,38.39182766,51.09299291,40.98067532,94.77247906,74.45224603,59.27976019,100,69.58705111,51.84550907,48.38500296,55.12966695,100,20.61927611,75.36074191,66.4110543,50.48856756
370747435,ohoo8319@bogus.com,Isaacson,Gabrielle,J,female,FEIT,International,Full Time,1,0,1,0,0,0,0,1,1,1,0,40,0,0,0,0,7,11,0,0,3,12,0,0,0,52,0,0,10,75,0,0,7.719182203,70.43421888,33.69155997,24.43945633,33.98581241,34.65603455,66.16196159,40.8719289,79.25739769,38.28002435,49.60309585,21.12735809,14.77988132,59.01219814,0.001529767,52.16450696,72.2456963,89.66879244,50.50207775,35.6449271,58.72319703,61.33167827,12.51104455,0
323842760,uisz8131@bogus.com,Jen,Jie,M,male,FSCI,International,Full Time,1,0,0,1,1,0,0,1,1,1,1,60,7,36,1,1,6,22,0,0,4,25,0,0,5,19,0,0,22,102,1,1,27.85121496,72.86362426,87.7292782,65.59441294,80.2399156,29.89115746,82.68769516,46.07934991,54.13782148,38.1829825,73.95297768,60.91792154,68.39635513,46.93978117,64.4932131,55.78108154,66.57969292,46.90987249,62.05082482,39.29744766,59.52511212,42.18829175,55.2950457,57.08110903
363968240,vthq7893@bogus.com,Jen,You,Y,male,FASS,HECS,Full Time,1,0,0,1,0,0,0,0,0,0,0,10,2,7,1,1,0,17,1,1,0,0,1,1,0,0,2,2,2,24,5,5,0,22.33314235,17.7059567,0,0,28.58574245,2.811986032,7.519235771,100,2.519608225,0,29.6985996,0,25.45943421,0,21.51273247,0,10.48981316,8.476822648,21.96325255,0,24.94517013,18.21241899,36.37051728
324233551,uevv7851@bogus.com,Jen,Qing Yuan,L,female,SMED,HECS,Full Time,1,1,1,0,0,1,1,0,1,1,1,70,4,16,4,1,7,26,4,4,0,17,3,3,4,20,4,3,15,79,15,11,79.7728522,87.5312819,93.47877518,67.76472087,54.65103892,36.8634035,74.18522784,67.82341092,56.29049587,67.00055544,78.10726433,21.57152971,97.86599918,88.25033187,76.10719718,64.81110579,41.34000538,44.61948014,73.26959431,51.5810715,19.98456297,53.06166566,67.10365519,100
339402616,ewrz8788@bogus.com,Joyce,Alica,R,female,FEIT,HECS,Full Time,1,0,1,1,1,1,1,1,1,0,1,80,0,18,3,2,2,19,4,4,5,10,4,3,4,29,4,4,11,76,15,13,61.35858953,92.3209329,91.21823952,82.22498326,100,97.23358202,72.05394823,83.34683356,87.4831776,100,76.41576952,46.8282751,77.14320982,68.4272399,50.79421852,78.24097517,86.76769095,68.23179654,61.87568269,63.07063839,100,77.90537547,80.63001765,100
347986419,iqgy2845@bogus.com,Julius,Sienna,A,female,FASS,International,Full Time,1,0,0,0,1,0,0,0,0,0,0,10,2,2,0,0,0,12,0,0,0,0,0,0,1,24,0,0,3,38,0,0,3.421289157,5.983159159,13.445191,9.528905066,0,6.21787853,0,1.570354343,0,0,0,0,25.21846015,38.13392314,22.40310931,9.563411208,11.82879379,9.301566526,29.92900829,0,10.7637763,28.20405665,2.379557451,8.692263308
336559984,hggl6209@bogus.com,Kang,Yuan,T,female,SMED,Local,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,3,9,1,0,0,0,1,0,0,0,0,0,5,18,3,0,0,2.657224116,0.42283886,21.07658298,17.81988083,0,0,1.860531189,0,0,0,41.64257554,0,13.52322793,56.9988106,0,2.85127373,12.6278452,11.22111494,6.582040317,56.49878034,0,0,37.5818558
378809971,lnwt2693@bogus.com,Kang,Li,N,male,SMED,HECS,Full Time,1,1,0,1,1,1,1,1,0,1,0,70,7,0,4,0,0,9,4,0,4,15,4,0,5,26,4,0,16,50,16,0,73.98867068,50.85759986,64.73751304,79.96896709,76.35406492,31.07090027,70.29601297,65.45076826,6.240636781,81.52888694,66.18130697,79.69478738,73.04024041,62.26835519,80.67825035,67.09512611,73.76764315,83.8431519,65.10892329,44.49959096,40.64517904,76.55768749,49.9560186,94.843167
323155555,wwze5427@bogus.com,Kang,Cheng,H,male,FASS,International,Full Time,1,1,0,0,1,0,0,1,1,0,0,40,0,28,1,0,0,35,0,0,2,21,0,0,2,20,0,0,4,104,1,0,35.20161479,35.06077941,81.47048193,76.65498642,12.66026559,28.97110209,41.71827135,12.67117076,0,38.76395482,31.19027881,76.36819809,58.1612158,40.52567463,0,34.42090814,19.86254429,5.285707447,36.50147894,57.8960717,74.99920177,51.89268742,27.22435077,4.421737857
334618654,kout2250@bogus.com,Kang,Xiao Hong,J,female,FEIT,HECS,Full Time,1,0,0,0,0,0,1,1,1,1,0,40,0,0,1,1,7,5,1,1,7,1,0,0,2,3,2,2,16,9,4,4,54.44288017,58.01396695,12.18615615,44.4651731,6.331553143,35.02184662,25.03900064,60.21539572,14.23410898,62.33891983,29.36628262,17.35412338,42.57611447,51.66096877,81.14853512,23.93908249,42.55854891,60.23396174,66.07628726,28.93724948,51.16919427,24.73743781,37.98696929,68.34159094
340979661,nosr4708@bogus.com,Kang,Shuang,D,female,FSCI,HECS,Part Time,1,1,1,1,0,1,1,0,0,1,1,70,7,20,2,0,7,36,2,1,3,14,1,1,4,32,1,0,21,102,6,2,77.42783817,61.56578417,39.34999255,71.43863216,87.79384064,100,63.54269971,66.33520229,82.61272138,71.80462885,60.62736132,71.379516,94.91927468,59.61823615,92.1509484,87.71078355,85.58630529,95.86465415,70.07736876,81.26634746,65.71304866,54.23882145,57.78370636,66.4600532
331103749,grnn5597@bogus.com,Ke,Ye,X,male,FEIT,Local,Full Time,1,1,0,0,1,1,0,0,0,0,1,40,0,10,1,1,1,15,1,0,5,9,1,0,0,30,1,1,6,64,4,2,37.28211656,53.99101177,34.26179945,32.05190802,48.19210448,0,35.2594886,46.62995153,76.47338966,26.46311803,36.80233692,21.72746865,40.98578698,65.52671137,66.52150693,71.85343693,60.40221937,35.8678445,30.40030487,34.36054587,39.5177538,50.2391586,22.14043168,61.00713603
324494203,xvxb2086@bogus.com,Ke,Lixue,C,female,FEIT,HECS,Full Time,1,0,0,0,0,1,0,0,0,1,0,20,0,0,1,0,0,11,1,1,4,9,0,0,5,0,1,0,9,20,3,1,6.36568947,27.98323347,0,18.14015601,2.396696173,84.09727399,27.08704127,31.76901856,24.77043362,15.03975242,37.70851931,17.18655667,23.26118068,7.46650606,46.14727102,17.78735586,25.06914976,18.62338846,38.34371771,0,57.36557289,27.28329404,0,8.394716407
339809329,nyco9918@bogus.com,Ke,Hui Ying,B,female,SMED,HECS,Full Time,1,0,1,0,1,1,1,1,1,0,1,70,7,5,4,0,0,17,4,0,6,7,4,3,1,28,4,1,14,57,16,4,76.64670871,69.2660183,62.12796619,76.84331529,61.00459876,84.76250483,57.30648303,67.56163638,6.424479582,71.95576325,67.96398933,37.924256,35.12520169,74.50826934,93.47406832,69.11086782,57.92824873,93.7668198,55.13976097,71.75802729,36.27880232,40.10932738,53.17282163,95.13142374
388963652,infe6232@bogus.com,Keane,Joel,M,male,FEIT,International,Full Time,1,1,0,1,1,1,1,0,1,1,0,70,0,28,0,0,7,25,1,1,5,41,0,0,5,53,0,0,17,147,1,1,58.25072257,91.08219698,61.72181793,69.29361891,80.42081175,50.08570017,74.24217539,61.39120978,34.30947865,40.9488038,80.4326268,65.61633284,69.52273268,78.67346735,52.27025,51.88770961,61.53567253,0,86.81114775,90.50406215,81.53929635,68.36095366,63.54740506,38.34210471
390032817,efwd2474@bogus.com,Keaney,Thomas,E,male,FEIT,Local,Full Time,1,0,1,1,1,0,0,1,1,1,0,60,7,21,1,1,7,19,1,0,0,5,0,0,1,32,2,2,15,77,4,3,75.56391247,84.77944932,65.54865727,50.13771382,55.90644458,100,46.10587828,79.25209718,0,83.26109545,66.00825806,37.15729346,49.71067662,81.04191601,53.93936766,46.06274774,82.79804844,92.68126773,39.55503453,93.29189465,46.19636179,69.17477317,64.52205738,20.17619262
382422059,ijes8842@bogus.com,Keats,Jamie,K,male,FASS,Local,Full Time,1,0,1,0,0,0,1,1,1,0,1,50,7,11,1,1,0,0,1,0,7,8,1,0,6,14,2,1,20,33,5,2,63.66429331,55.77160717,12.53699716,63.4304872,56.04139249,44.76291109,55.68216349,42.39892158,19.81476886,22.05137372,47.54700389,57.55529005,60.35922437,53.6509491,46.02973968,65.84013924,73.69035651,5.17627534,70.98928172,42.58242672,74.45093828,59.46910515,25.13892304,15.67761236
383956897,kpuf1967@bogus.com,Keldie,Caleb,M,male,FASS,HECS,Full Time,1,1,1,0,0,1,1,1,1,1,0,70,3,28,4,2,6,14,4,2,7,17,5,0,7,38,4,4,23,97,17,8,63.55449599,52.35285636,68.6527469,70.93043733,57.81571935,100,80.72708739,76.16108708,95.90399058,59.75445526,70.47642325,100,71.94765688,60.35594239,70.18264896,62.02042628,56.46822326,100,64.5677047,70.31923851,24.20325877,62.97370134,67.28887781,46.45964219
361723448,gtfn5679@bogus.com,Kenny,Nathan,C,male,FEIT,Local,Full Time,1,0,0,0,1,0,1,1,0,1,1,50,0,15,0,0,0,9,1,1,4,6,1,1,0,16,1,0,4,46,3,2,51.56720839,48.3259878,79.82301069,63.04146047,60.61904683,100,52.23264419,39.10370513,36.98833959,49.02000203,56.64747508,40.50300607,47.2406644,22.94644595,25.1684523,38.84203295,43.64870037,35.56420839,28.63996987,79.06923417,26.8773716,58.06795929,30.1914976,88.22133071
383559736,qwfv8797@bogus.com,Kent,Anthony,T,male,FSCI,International,Full Time,1,1,1,0,0,1,1,0,1,1,1,70,1,42,0,0,5,45,1,1,6,36,0,0,4,67,0,0,16,190,1,1,67.19426035,53.13660211,100,68.5910822,70.74367482,53.75762649,60.64329604,61.88399851,89.78787288,62.86176849,87.28987501,97.04511093,83.74835976,82.60318684,61.97630573,100,55.67449977,85.94308132,92.56488874,90.89896121,100,72.51543707,100,17.84190633
365052499,slpq9124@bogus.com,Kieran,Angelina,C,female,FEIT,Local,Full Time,1,1,0,1,1,0,0,0,0,0,0,30,0,14,1,1,3,1,1,0,7,1,1,1,1,0,1,1,11,16,4,3,35.23317966,30.54775336,90.38411711,27.12522025,37.76183255,0,33.75754289,29.61828111,32.33875677,23.39417509,30.70105294,5.166351666,22.76473946,37.36785211,32.1301023,30.43651366,35.36697319,0,32.52442003,14.56146603,0,21.45024464,57.63301183,0
365317151,xjzo9736@bogus.com,Kilfoyle,Brodie,S,male,SMED,Local,Full Time,1,1,0,1,1,0,1,1,1,1,0,70,0,14,4,0,5,19,4,1,6,14,4,3,0,25,4,1,11,72,16,5,90.33149359,81.09989483,100,49.87016113,60.22604279,60.61682036,90.7499462,75.97791259,54.4600047,74.28513864,58.63392597,67.64074435,53.29692504,100,38.74531646,60.59061891,48.98578145,69.47109958,76.22299123,73.88185125,100,67.39131936,82.95927991,67.54562743
376476244,urhg7700@bogus.com,Kinchela,Tristan,A,male,FEIT,HECS,Full Time,1,0,1,1,1,1,0,1,1,0,1,70,0,9,4,4,7,12,4,0,0,6,4,1,0,9,4,3,7,36,16,8,76.60944173,72.0112787,45.57235611,66.41091345,86.07786582,74.22888863,63.38840374,41.5850655,67.15973435,79.93024174,63.08783766,100,56.85923513,67.27101357,75.21993318,75.97339961,73.65561164,39.17133008,78.19579395,67.22594698,82.45189334,85.82356834,55.56409025,97.62683993
390101486,rwet1337@bogus.com,Kirke,Benjamin,L,male,FSCI,HECS,Full Time,1,1,1,0,1,0,1,1,1,0,1,70,7,10,5,4,7,12,5,4,7,18,5,5,7,23,5,5,28,63,20,18,77.35122538,52.96707503,67.87674428,31.83705569,85.31631308,92.85603038,53.91392108,90.1309801,74.16332888,76.77855666,64.10967168,47.22460755,64.82792103,60.42082478,100,88.59364791,66.1485897,76.55381535,67.98291335,94.89651353,35.81522974,68.46738265,82.55830897,54.23018233
307032841,yltp4816@bogus.com,Korff,Holly,L,female,FEIT,Local,Full Time,1,0,1,0,1,0,0,0,1,1,0,40,7,8,2,2,0,5,2,1,0,8,1,0,4,5,2,2,11,26,7,5,35.81374491,29.07164974,34.86686178,24.8963868,43.29715226,49.25057229,35.62490199,44.80025262,100,29.27299894,35.71095692,13.88765047,39.89113028,29.26081934,32.01355556,59.87294131,42.99795659,0,19.1917746,12.82929789,60.71611914,62.8843074,30.38530044,71.71882898
395818899,udyn5552@bogus.com,Kung,Shu,L,female,FSCI,International,Full Time,1,0,1,0,0,1,1,0,1,1,1,60,7,18,0,0,0,0,0,0,4,28,0,0,3,0,0,0,14,46,0,0,48.32734578,65.59580891,94.59077188,67.84409478,58.22948786,57.85560848,33.5262681,64.8852256,17.95539453,74.73802598,61.15905029,80.46751487,74.65103763,69.54363749,58.46557794,74.05679126,59.81831618,49.10058259,75.24614816,43.0072795,73.87926833,70.89191132,66.28066117,58.78308691
390481232,tuok2729@bogus.com,Kung,Ning,J,male,FASS,HECS,Full Time,1,0,0,1,0,1,0,0,0,0,0,20,3,9,1,0,6,21,2,1,0,0,1,0,7,13,1,1,16,43,5,2,34.48562213,37.68211001,31.79227972,11.68622367,25.81186309,12.73311856,0,8.890257588,51.02349256,16.91630269,0,39.59837864,39.80524386,20.04861732,64.53116893,41.68459486,0,44.51319918,0,24.31705112,0,0,1.690609778,22.48346568
345984904,ulpb3819@bogus.com,Kuo,Cheng,Y,male,FASS,International,Full Time,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,8,0,0,6.424788084,30.46078767,12.6278161,0,12.35434682,6.447576951,27.27687388,0,0,0,6.316343584,0,13.4543137,0,0,0,0,3.607459231,0,13.7321348,0,5.866180885,0,20.2506091
351253979,itag5398@bogus.com,Kuo,Chan,J,female,SMED,International,Full Time,1,1,1,0,0,1,1,0,1,1,1,70,2,24,0,0,4,20,1,1,4,27,0,0,4,53,0,0,14,124,1,1,70.01593578,65.36481705,45.12880415,66.28513188,49.53344058,55.86684358,65.25463382,62.93219454,86.13791404,62.56454815,66.12536503,100,77.40023865,78.22989309,39.9491345,45.22295971,77.73672307,62.50878159,75.47188647,72.2776794,70.39609913,69.0745229,75.55862359,46.95701507
345123668,aihu7974@bogus.com,Kuo,Song,X,male,FASS,International,Full Time,1,0,0,0,1,0,0,0,0,1,1,30,1,5,1,0,3,8,0,0,1,33,0,0,3,29,0,0,8,75,1,0,37.95967189,0,48.2070746,0,7.401828409,45.38292791,22.00982843,24.06467394,42.44264613,36.99777871,17.62543587,23.81141635,32.31363212,21.12210097,31.00419015,36.8265157,16.59282445,7.029838607,37.49532326,23.63639813,78.93792034,21.99287842,3.789588108,76.08414
303414763,qxvs6878@bogus.com,Kuo,Shen,L,male,FEIT,HECS,Full Time,1,1,1,1,1,0,1,1,1,0,1,80,0,18,4,2,7,7,4,1,7,13,4,3,0,38,4,3,14,76,16,9,63.94040526,85.21547051,59.68206064,61.70703015,69.60395219,100,100,87.77979811,100,73.04649803,59.48206343,46.56931231,96.85485726,68.47329329,86.69783848,74.25130286,93.51800591,100,84.12411656,74.60880797,61.52304595,85.72745559,87.43715951,99.9018922
375755306,dhhy6991@bogus.com,Lai,Yong,B,male,FSCI,HECS,Full Time,1,1,1,1,1,0,1,0,1,1,1,80,7,13,3,2,7,33,3,2,6,22,4,1,6,18,3,2,26,86,13,7,66.33207333,74.09225516,100,100,87.71161251,86.33468891,73.59160426,77.28999508,70.31424239,85.28058005,100,100,69.86044873,90.11847919,100,98.904134,69.85147279,61.23894733,74.32907006,75.82410666,82.0966622,82.26900705,55.95844302,70.51522711
345254393,ctzv9048@bogus.com,Lai,Juan,L,female,FSCI,HECS,Full Time,1,0,1,0,1,1,1,1,1,0,1,70,7,24,4,3,1,21,4,0,7,14,5,3,0,30,5,1,15,89,18,7,65.13095508,67.37863707,100,47.0383333,62.70744897,27.80247662,47.87060645,69.06965269,54.45315288,77.00085194,51.5149966,100,74.27110911,74.69852345,98.16440663,75.46874181,60.23008478,78.19772724,60.76510548,45.38088836,100,62.30741472,53.39706328,70.93739259
